ticker,filing_date,start_date,start_price,return_1m,return_3m,negative_density,positive_density,word_count,negative_density_change,positive_density_change
DASH,2024-02-20,2024-02-20,115.4800033569336,0.194232764575245,-0.0131624889874899,0.014841660195012513,0.007435211551183593,69534,0.000219423309496182,-4.746743265012475e-05
DASH,2023-02-27,2023-02-27,54.18999862670898,0.0894999522370889,0.2445101337973951,0.01462223688551633,0.007482678983833718,75775,-0.00019992363279650732,0.0001310989230112929
GPC,2026-02-20,2026-02-20,115.7275161743164,-0.1361534988278775,-0.1655581183727977,0.012176321496694625,0.007917221917378694,38271,0.0006620694113356369,-0.0008847841212068445
GPC,2025-02-21,2025-02-21,115.5109634399414,0.0002887005917271,0.0518490675155824,0.011514252085358988,0.008802006038585539,39082,0.0009513573557746093,5.934904308097476e-05
GPC,2024-02-22,2024-02-22,134.81381225585938,0.0738708917259884,0.0305384465110867,0.010562894729584379,0.008742656995504564,36259,-4.303415853176493e-05,-0.0005882421902151033
GPC,2023-02-23,2023-02-23,161.69229125976562,-0.1223853804583441,-0.1143298278911498,0.010605928888116144,0.009330899185719667,34509,-1.3019381289516851e-05,0.0010390252222039122
GPC,2022-02-17,2022-02-17,112.01158142089844,0.0125045788662285,0.0418663329333308,0.01061894826940566,0.008291873963515755,37386,-0.0003478183280781321,0.0006817578900281691
GPC,2021-02-19,2021-02-19,87.47320556640625,0.1350983943883483,0.2874552300823145,0.010966766597483793,0.007610116073487586,39027,0.00046002280266043034,0.0008220512622253012
GPC,2020-02-21,2020-02-21,79.47235107421875,-0.4726212487759922,-0.190946854059866,0.010506743794823362,0.006788064811262285,33883,0.00284534044996678,-0.0014650729382783417
LEN,2026-01-28,2026-01-28,109.71604919433594,0.0368300518291804,-0.1914583168471191,0.009246400116950515,0.005226226153058987,54724,0.0002671243591512683,-0.00028671727934753265
LEN,2025-01-23,2025-01-23,130.97105407714844,-0.1059994973972189,-0.1812267492330181,0.008979275757799247,0.00551294343240652,54236,0.0003582444049909702,6.286614040128778e-05
LEN,2024-01-26,2024-01-26,138.5296173095703,0.0369994438616991,0.0432718335501967,0.008621031352808277,0.005450077292005232,50458,1.7606331350804305e-05,-0.00019017284082674564
LEN,2023-01-26,2023-01-26,92.18143463134766,-0.0411919646792173,0.120524018190087,0.008603425021457473,0.0056402501328319775,48934,0.00037444469945389393,-8.42579172574678e-05
LEN,2022-01-28,2022-01-28,84.5337142944336,-0.0329693051527152,-0.1772164682626891,0.008228980322003579,0.005724508050089445,47515,0.00017384173556411926,0.0009463943478970095
LEN,2021-01-22,2021-01-22,75.47950744628906,0.0145638693048291,0.2101927071488136,0.00805513858643946,0.004778113702192436,47299,0.00045711693924570945,0.0006565453558373359
LEN,2020-01-27,2020-01-27,59.55335235595703,-0.0367069159162501,-0.3239344398385965,0.00759802164719375,0.0041215683463551,55804,0.00012098328385279009,-0.0011173321476931116
LEN,2019-01-28,2019-01-28,39.23738479614258,0.0970348085159753,0.1725085299263211,0.00747703836334096,0.0052389004940482115,60318,-0.0007062416353853778,-0.0009383614505156391
LEN,2018-01-25,2018-01-25,60.145729064941406,-0.1317362728693545,-0.2065151664486775,0.008183279998726338,0.006177261944563851,62811,0.0008487622091039966,0.00040683386991273354
LEN,2017-01-20,2018-01-02,56.92490005493164,-0.0302978297031712,-0.0306062896477075,0.007334517789622341,0.005770428074651117,65853,-0.00034299562663847767,-0.00023199150533461353
LULU,2026-03-17,2026-03-17,159.27000427246094,0.0229170201454906,-0.2748163690482749,0.01103086014445174,0.007485226526592252,38075,-0.00039114062212549164,-0.0011515436280008229
LULU,2025-03-27,2025-03-27,341.5299987792969,-0.2137733435615576,-0.3118613149284867,0.011422000766577232,0.008636770154593075,39135,-0.000153387342117884,-0.0030373419465002938
LULU,2024-03-21,2024-03-21,478.8399963378906,-0.2444448849055063,-0.3488012494591517,0.011575388108695116,0.011674112101093368,40517,0.0005098558489969492,0.002381090729676372
LULU,2023-03-28,2023-03-28,320.3099975585937,0.1803564966875697,0.1746433232424264,0.011065532259698167,0.009293021371416996,39492,0.0006623106168668381,0.0004386664744166352
LULU,2022-03-29,2022-03-29,343.9700012207031,0.0536674459678638,-0.1773119458613534,0.010403221642831329,0.008854354897000361,38738,0.001535798561976786,0.0013157675516052882
LULU,2021-03-30,2021-03-30,317.0899963378906,0.081396442198355,0.1563278813482247,0.008867423080854543,0.007538587345395073,39132,-0.0008289640961681288,0.0005277884535536074
LULU,2020-03-26,2020-03-26,200.8000030517578,0.129930258672186,0.4697709183138825,0.009696387177022672,0.007010798891841466,35374,-0.0012217408247644397,-0.0027903850688421033
LULU,2019-03-27,2019-03-27,146.8000030517578,0.2063350998395643,0.207833745726006,0.010918128001787111,0.009801183960683569,35812,0.0003951053346274748,-9.614546680711614e-05
LULU,2018-03-27,2018-03-27,78.70999908447266,0.2504128994248829,0.610849985901468,0.010523022667159636,0.009897329427490685,35161,0.002021720048209958,-0.00042078383179904554
