ticker,filing_date,start_date,start_price,return_1m,return_3m,negative_density,positive_density,word_count,negative_density_change,positive_density_change,momentum_3m
APA,2023-02-23,2023-02-23,34.686431884765625,-0.1178426102295872,-0.1154650252286414,0.0080932340563289,0.0044551326519601,64869,-0.0002112745314573,0.0003550610870746,-0.1590288894531483
PSX,2026-02-20,2026-02-20,153.36654663085938,0.1442258156626734,0.1348628946486081,0.0079995345725339,0.0050324344765395,68754,-0.0003145000357139,0.0001705941692942,0.12282352034986022
PSX,2025-02-21,2025-02-21,122.22208404541016,-0.0090886999057984,-0.1062547671198552,0.0083140346082478,0.0048618403072452,69521,0.0007826660219061,-0.0001396863215222,0.001751299977074794
PSX,2024-02-21,2024-02-21,132.87258911132812,0.1081853132165158,0.0120901182346497,0.0075313685863417,0.0050015266287675,68779,-3.4386728230476754e-05,-0.0007543813360443,0.22161907568691186
PSX,2023-02-22,2023-02-22,88.76140594482422,-0.0596158631475395,-0.0279027190246632,0.0075657553145722,0.0057559079648118,67409,-0.0007661522987725,-2.6812308926417623e-05,-0.0764532987280302
PSX,2022-02-18,2022-02-18,72.93745422363281,-0.0620665690521961,0.113837175464835,0.0083319076133447,0.0057827202737382,58450,6.67134609253564e-05,0.0010749223196835,0.18084410587051702
PSX,2021-02-24,2021-02-24,71.47261810302734,-0.0551286024137978,-0.035877869684638,0.0082651941524193,0.0047077979540547,56502,0.0008577867450119,-0.0009316783802856,0.40449006624440953
PSX,2020-02-21,2020-02-21,69.295166015625,-0.528403310661551,-0.1252741488833222,0.0074074074074074,0.0056394763343403,44685,-6.451104476736576e-05,-0.0013870959849233,-0.2241733862344505
PSX,2019-02-22,2019-02-22,72.84839630126953,-0.0154068986535419,-0.1462903412461897,0.0074719184521747,0.0070265723192636,40418,-0.0001641273641001,0.0008395351970409,0.028730629987456124
PSX,2018-02-23,2018-02-23,66.6607894897461,0.0454100396195054,0.3024616237187352,0.0076360458162748,0.0061870371222227,43478,-8.717548544711143e-05,0.0002823650223596,
PSX,2017-02-17,2018-01-02,73.30451202392578,-0.0087472441419379,-0.0494369947073162,0.007723221301722,0.005904672099863,44541,0.0004152873058647,-0.0006817779664669,
TRGP,2026-02-19,2026-02-19,223.03982543945312,0.0591095876634673,0.2136397699741221,0.0097296390527581,0.004487376632091,71534,-0.0002855032047665,2.439546693416492e-05,0.35904904394387915
TRGP,2025-02-20,2025-02-20,199.0023193359375,-0.0356619814295798,-0.2121374047908665,0.0100151422575246,0.0044629811651568,75286,-0.0001654859807332,-0.0003935940403385,0.07662421578312073
TRGP,2024-02-15,2024-02-15,88.85903930664062,0.1510669075770341,0.253137564467621,0.0101806282382578,0.0048565752054954,77009,9.180416295626048e-05,4.394375586937865e-06,0.028042759640158677
TRGP,2023-02-22,2023-02-22,70.22948455810547,-0.1152727085874717,-0.0545230322389096,0.0100888240753016,0.0048521808299085,75430,0.0002245141306488,0.00026966580283,0.01800143227027373
TRGP,2022-02-24,2022-02-24,56.58977127075195,0.2181965098109031,0.1404151990179221,0.0098643099446527,0.0045825150270784,67212,0.0006990112330176,-1.8788260987960027e-05,0.10694405633466775
TRGP,2021-02-18,2021-02-18,26.5764102935791,0.0981388064169346,0.2937635413669586,0.009165298711635,0.0046013032880664,80412,0.0016350452004611,-0.0007317061633954,0.44118993302020937
TRGP,2020-02-20,2020-02-20,34.65975570678711,-0.8149555979756208,-0.5563184147829036,0.0075302535111739,0.0053330094514618,90568,0.0006803944792873,0.0003792708182569,-0.03009652803381757
TRGP,2019-03-01,2019-03-01,33.40715408325195,0.0158194961224598,-0.057503210111122,0.0068498590318865,0.0049537386332049,100732,0.000220852806385,0.0005247938941379,-0.08896969375366104
TRGP,2018-02-16,2018-02-16,35.55410385131836,-0.0308912968956455,0.0287377169928633,0.0066290062255014,0.0044289447390669,104088,-0.000493876160816,4.173553099366852e-05,
AFL,2026-02-25,2026-02-25,111.86076354980467,-0.037620106216052,0.0267228188817565,0.0123439357032748,0.0067779856673844,84981,0.0004910859378501,-0.0003124528762394,0.018719687290378095
AFL,2025-02-26,2025-02-26,103.0310516357422,0.0469709843084733,-0.0307800681936357,0.0118528497654246,0.0070904385436239,84621,0.0007589882177233,-0.0004905557111382,-0.03940715024040364
AFL,2024-02-22,2024-02-22,75.97762298583984,0.0566228640566652,0.1068762194936425,0.0110938615477013,0.0075809942547622,88247,-0.0006512028400025,0.0004825855592115,-0.017341389530374784
AFL,2023-02-24,2023-02-24,63.88787078857422,-0.0796267717676961,-0.051725054159281,0.0117450643877038,0.0070984086955506,85653,-6.85301507348298e-05,0.0003308218745355,-0.04980407493919037
AFL,2022-02-23,2022-02-23,55.94718170166016,0.0470855540262662,-0.0665813095100592,0.0118135945384387,0.0067675868210151,84225,-0.0004314024882964,0.0002385398434299,0.13074495434719857
AFL,2021-02-23,2021-02-23,43.70246887207031,0.0129922820028036,0.1510687531969197,0.0122449970267351,0.0065290469775852,82401,-8.253991505605303e-05,-0.0002061967157774,0.1335438903149202
AFL,2020-02-21,2020-02-21,44.40300369262695,-0.5014552858806212,-0.3182012496412151,0.0123275369417911,0.0067352436933627,73494,0.0010232213095022,3.410462313034341e-05,-0.04281691058853565
AFL,2019-02-25,2019-02-25,41.327396392822266,0.0177697817621245,0.0678231844270795,0.0113043156322888,0.0067011390702323,81031,-0.0006657722443956,-0.0004232896003544,0.10676373502296355
AFL,2018-02-23,2018-02-23,36.9616813659668,-0.0155188985603991,0.0175048040190384,0.0119700878766845,0.0071244286705868,76357,-0.0003648920464746,-0.0002996693159515,
AIZ,2026-02-19,2026-02-19,222.15773010253903,-0.0453525708499339,0.1495155442946583,0.020471504985802,0.0076338902463184,75715,8.320587089559114e-05,-0.000256680003117,-0.015048270719095203
AIZ,2025-02-20,2025-02-20,197.1972045898437,0.0291572355386879,-0.0415462788919051,0.0203882991149064,0.0078905702494354,77054,0.0004774072781203,0.0001880002089088,-0.07866685451994737
AIZ,2024-02-15,2024-02-15,166.7205810546875,0.0340850432904396,0.0172163240650913,0.019910891836786,0.0077025700405265,79454,0.0004635918428331,-0.0005214125439808,0.06257845453131106
AIZ,2023-02-17,2023-02-17,124.83853149414062,-0.1157824963838787,-0.0205569499077055,0.0194472999939529,0.0082239825845074,82685,0.0006131040108242,-0.0003635695542019,0.0629496441280104
AIZ,2022-02-22,2022-02-22,152.96408081054688,0.0884052457072333,0.0854859429562358,0.0188341959831286,0.0085875521387094,85589,0.0007681057057192,0.0005888251456579,0.04237635764847236
AIZ,2021-02-19,2021-02-19,112.83973693847656,0.1414325634730728,0.2728085554352801,0.0180660902774094,0.0079987269930515,94265,0.001562073651861,-0.0002897408557143,-0.10981630597485736
AIZ,2020-02-19,2020-02-19,125.41960144042967,-0.4042293818637851,-0.300412348733177,0.0165040166255484,0.0082884678487658,82283,0.0008545834746492,-0.0007640145593655,0.07864745848397026
AIZ,2019-02-22,2019-02-22,86.3120346069336,-0.038438036076966,0.0190156695460153,0.0156494331508991,0.0090524824081313,81856,0.0001761321800253,-0.0005243432567061,-0.0059983638330231015
AIZ,2018-02-14,2018-02-14,76.36518096923828,0.0096720691889982,0.0546934327418489,0.0154733009708737,0.0095768256648374,75808,-0.0023535610666061,8.365929528518501e-05,
AIZ,2017-02-14,2018-01-02,84.53499603271484,-0.0621790945284147,-0.0752292541333522,0.0178268620374798,0.0094931663695523,68997,7.0163510938831e-05,0.0006003572540614,
AIZ,2016-02-16,2018-01-02,84.53499603271484,-0.0621790945284147,-0.0752292541333522,0.017756698526541,0.0088928091154908,69157,0.0003222569018116,-0.0008280390930342,
AMP,2026-02-19,2026-02-19,470.7109069824219,-0.0708888046780865,-0.0285545071706866,0.011044599949414,0.0069134137087935,94888,0.0002726071307425,3.4786511599253604e-05,0.08711898836225207
AMP,2025-02-20,2025-02-20,532.1174926757812,-0.0894067396609832,-0.0521180774087534,0.0107719928186714,0.0068786271971942,95804,-0.0001153234578663,-0.0009369105584632,-0.0204217534351937
AMP,2024-02-22,2024-02-22,391.609375,0.0665213505715596,0.0898075131917568,0.0108873162765378,0.0078155377556575,102872,-8.357913590058275e-06,0.0006852008228925,0.1351966401167155
AMP,2023-02-23,2023-02-23,323.9541320800781,-0.1405231057840978,-0.1316775956732004,0.0108956741901278,0.0071303369327649,92422,-0.0006982788522072,-0.0003583223278511,0.045648794731023346
AMP,2022-02-25,2022-02-25,284.4140930175781,0.0275126369668661,-0.0897294660621967,0.0115939530423351,0.0074886592606161,92807,-0.0004685996157418,-0.0008852593222908,-0.03991245614642125
AMP,2021-02-24,2021-02-24,214.5976104736328,-0.0190005324992716,0.0969037751987025,0.0120625526580769,0.0083739185829069,97326,0.0005865829093577,7.921255704696623e-05,0.2658547709556667
ERIE,2026-02-23,2026-02-23,262.252685546875,-0.0881070404873639,-0.1449849397730563,0.0130830049705117,0.0072368590486492,38829,-6.751238511291946e-05,-0.0007655875592309,-0.03717014140504071
ERIE,2025-02-27,2025-02-27,395.8854064941406,0.0140252673893976,-0.1178089775864447,0.0131505173556246,0.0080024466078801,39238,-0.0003683693242958,-0.0004534844723054,-0.06412838220733919
ERIE,2024-02-26,2024-02-26,342.1614074707031,0.1455499469538961,0.1010834427032953,0.0135188866799204,0.0084559310801855,37725,-0.0003714777097533,6.328261529656848e-05,0.21422140711923543
ERIE,2023-03-01,2023-03-01,222.06002807617188,-0.0305966648906206,-0.0816734723999833,0.0138903643896738,0.0083926484648889,37652,0.0003612835634622,6.0877896667589984e-05,-0.10502656121201015
ERIE,2022-02-24,2022-02-24,167.77137756347656,-0.0143164228678956,-0.0921161448340687,0.0135290808262115,0.0083317705682213,37327,-0.0011050655152518,0.000608193332449,-0.17283906665762916
GPN,2026-02-20,2026-02-20,81.88611602783203,-0.1355246545296798,-0.1169115521257522,0.0111810359635835,0.0047784874369505,64037,3.0700831474632026e-05,-0.0002757091013136,0.11752969077424558
GPN,2025-02-14,2025-02-14,103.6456527709961,-0.0900247426526363,-0.2180819008081167,0.0111503351321089,0.0050541965382641,64303,-0.0002881112141715,0.0002813196455715,-0.10316827956881247
GPN,2024-02-14,2024-02-14,135.1484832763672,-0.0637301795815351,-0.215545995858008,0.0114384463462804,0.0047728768926925,60760,0.0008060243634027,0.000129822487832,0.2542197530189234
GPN,2023-02-17,2023-02-17,112.09803771972656,-0.1169451478447365,-0.1211686803584366,0.0106324219828776,0.0046430544048605,57936,0.0009898796618313,-0.0007538909240832,0.18456462154569064
GPN,2022-02-18,2022-02-18,130.57595825195312,0.0043752642441781,-0.1045327181327656,0.0096425423210462,0.0053969453289438,55587,-4.7784419325017785e-05,0.0008836424635654,0.08852342463396323
GPN,2021-02-19,2021-02-19,184.595458984375,0.0508802206842189,0.0075296454319053,0.0096903267403713,0.0045133028653784,52733,0.0006328340005812,-0.0002388345810584,0.021520854567427028
GPN,2020-02-21,2020-02-21,193.45982360839844,-0.4314709695870588,-0.1359160562343599,0.00905749273979,0.0047521374464369,49241,0.0009016827871531,-0.0016620672558972,0.14848463614402085
GPN,2019-02-21,2019-02-21,119.6914291381836,0.0583644581164373,0.1896332242173175,0.0081558099526368,0.0064142047023341,47083,-0.000982914570703,5.8736808404743525e-05,0.14825477367472817
GPN,2018-02-23,2018-02-23,108.15968322753906,-0.0003518447797392,-0.0137202534918903,0.0091387245233399,0.0063554678939294,45630,-0.0019435620231738,0.0010077526199443,
KEY,2026-02-23,2026-02-23,20.59996032714844,-0.0472994669042895,0.0363382094887625,0.0163802210534685,0.0044187974963933,88033,-0.0001044550848516,0.0002309788278309,0.2937831054633693
KEY,2025-02-21,2025-02-21,15.83669662475586,-0.0093033955237813,-0.0619173333943555,0.0164846761383202,0.0041878186685624,90023,0.0005702458500758,9.90864014620901e-05,-0.07588998616048692
KEY,2024-02-22,2024-02-22,12.746801376342772,0.0626634465535289,0.0626634465535289,0.0159144302882443,0.0040887322671003,88536,0.0021515489845365,-0.0003733627492758,0.18424535994931412
KEY,2023-02-22,2023-02-22,15.09659481048584,-0.3734174516408066,-0.4184513927322596,0.0137628813037077,0.0044620950163762,87627,0.0005422435491822,0.0003603074053567,0.005457784731996984
KEY,2022-02-22,2022-02-22,20.4249267578125,-0.073751856461532,-0.253724455911093,0.0132206377545255,0.0041017876110194,88498,-0.000452527678458,-0.0001871741914643,0.10655563986053607
KEY,2021-02-22,2021-02-22,15.797223091125488,-0.0513147051218718,0.1388166648746913,0.0136731654329835,0.0042889618024837,89299,-0.0001069195127455,0.0006079802073917,0.31404809609862294
KEY,2020-02-26,2020-02-26,12.918557167053224,-0.3440208461645277,-0.2707526135403363,0.0137800849457291,0.003680981595092,74165,0.0002810348293349,-0.0013627665653446,-0.05432084194552733
L,2026-02-10,2026-02-10,109.83316802978516,-0.0133456024370013,-0.0501074148587811,0.019208169021441,0.0069859758167715,76582,7.901115016627214e-05,0.0003386262343614,0.08163325207927175
L,2025-02-11,2025-02-11,84.52449035644531,-0.000437773281099,0.0448520840806319,0.0191291578712747,0.00664734958241,76271,0.000324310399482,2.6476201716399764e-05,0.047789491042429244
L,2024-02-06,2024-02-06,72.29708099365234,0.0323266171196807,0.0695783497111635,0.0188048474717927,0.0066208733806936,76576,-0.0004312756075778,-8.724397158852825e-05,0.10743283438671791
L,2023-02-07,2023-02-07,62.05709838867188,-0.0720375271639308,-0.0648589713138073,0.0192361230793705,0.0067081173522822,75431,-0.0003285956609314,0.0004339144459095,0.10885526691804825
L,2022-02-08,2022-02-08,60.81255340576172,-0.0127554582506725,0.0169105498892649,0.0195647187403019,0.0062742029063727,74113,-0.0003608037141222,6.310908689737861e-05,0.049597608670254534
L,2021-02-09,2021-02-09,47.15245056152344,0.0451976468707515,0.20132149131621,0.0199255224544241,0.0062110938194753,71968,0.0029798434104525,0.0003575977324798,0.2865528717624637
L,2020-02-12,2020-02-12,52.53334045410156,-0.3129128695184914,-0.4653307603494224,0.0169456790439716,0.0058534960869955,78073,-0.0017198753364004,-0.001639539709754,0.08448013371680063
L,2019-02-13,2019-02-13,45.328067779541016,0.0229383914015937,0.0965858897649407,0.0186655543803721,0.0074930357967495,67129,0.0001903262678617,-0.0001534463689996,-0.07279148208373254
MA,2026-02-11,2026-02-11,536.5379638671875,-0.0734380143966797,-0.0855446441998862,0.0125334721808985,0.0060435882177923,53776,0.0001666952606486,0.0001082703199606,-0.02126428062839747
MA,2025-02-12,2025-02-12,560.3956909179688,-0.0654621243120558,0.016984328199145,0.0123667769202499,0.0059353178978316,54420,-8.881885714871751e-06,-0.000306475133665,0.07769724684186419
MA,2024-02-13,2024-02-13,454.4490966796875,0.0413065592005257,-0.0122287459033368,0.0123756588059647,0.0062417930314967,55593,0.0007023651131912,-0.0007439436627723,0.16494985659176864
MA,2023-02-14,2023-02-14,362.9331359863281,-0.0593576186454879,0.0293992235335054,0.0116732936927735,0.0069857366942691,54826,-4.4646813245601685e-05,0.0004297185333452,0.0947327191669769
MA,2022-02-11,2022-02-11,360.5219421386719,-0.0940314212885286,-0.0987319427137389,0.0117179405060191,0.0065560181609238,53081,-1.442222920896262e-05,0.0008253591351359,0.05797023895025766
MA,2021-02-12,2021-02-12,330.8338623046875,0.1213489196886861,0.0684515408692598,0.011732362735228,0.0057306590257879,51652,2.2871884749257196e-05,-0.0001003829766771,0.032836649637827175
MA,2020-02-14,2020-02-14,329.0334167480469,-0.3023023035092486,-0.180609078270751,0.0117094908504788,0.0058310420024651,42188,-0.0001073819067153,-0.0007973779193652,0.20936447445765682
SPGI,2026-02-11,2026-02-11,367.9739074707031,0.0837139109233224,0.0428268280807171,0.0105717493693404,0.010192624564371,68579,0.0003322599496298,0.0002629532814141,-0.18623735339738046
SPGI,2025-02-11,2025-02-11,505.2557373046875,-0.1106266406220743,-0.0444217943467771,0.0102394894197106,0.0099296712829569,64554,5.751696558253632e-05,0.0002931616388713,0.03842783635886482
SPGI,2024-02-09,2024-02-09,406.1664733886719,-0.0191559818150711,-0.0123822784176704,0.010181972454128,0.0096365096440855,65999,0.0006341629720576,-0.0003965163854344,0.13250845714142345
SPGI,2023-02-10,2023-02-10,334.2645874023437,-0.0831714473474466,-0.0098481884077155,0.0095478094820704,0.0100330260295199,63889,-0.0004978526183861,-0.0010981878931129,0.16050558278490334
SPGI,2022-02-08,2022-02-08,363.9665222167969,-0.0407507511662099,-0.1779904422563116,0.0100456621004566,0.0111312139226328,58035,0.0001675656317485,0.0004880325294982,-0.12071246375921962
SPGI,2021-02-09,2021-02-09,300.2656555175781,0.0407630572089636,0.1448875685339266,0.009878096468708,0.0106431813931346,58817,0.0023652664597137,-0.0004144346060188,-0.0797833826045059
SPGI,2020-02-10,2020-02-10,265.681884765625,-0.1876354833937217,0.016232966653281,0.0075128300089942,0.0110576159991534,37802,-0.0006945773984131,-0.0002016432601057,0.15856038755098
SPGI,2019-02-13,2019-02-13,174.9158477783203,0.0333466366752637,0.0767800852896878,0.0082074074074074,0.0112592592592592,33750,-8.400306399188387e-05,-0.0003549261950603,0.05117240400885459
SYF,2026-02-06,2026-02-06,74.85628509521484,-0.1290580308152737,-0.0229277435205786,0.0164394120617707,0.004518512611966,75246,-0.0002591668657168,-0.0003660171055127,-0.005109591718748585
SYF,2025-02-07,2025-02-07,66.01435089111328,-0.2296635602134056,-0.1711401604575162,0.0166985789274875,0.0048845297174788,76773,0.000128803697761,-0.0006878441673766,0.20482420542737922
SYF,2024-02-08,2024-02-08,37.30377197265625,0.0941357772196633,0.1922867053347186,0.0165697752297264,0.0055723738848554,74654,-5.783329610769758e-05,-0.0003700432560886,0.32133262914464433
SYF,2023-02-09,2023-02-09,33.7293815612793,-0.192880986161997,-0.237712304575176,0.0166276085258341,0.005942417140944,71688,-9.966420143855612e-05,0.0011396727155581,0.015602113539866291
TFC,2026-02-24,2026-02-24,49.14083480834961,-0.0859846413302307,-0.0093778322035247,0.0172497254920481,0.0048289785942831,84697,0.00029291422873,0.0002984420646027,0.13953317050929104
TFC,2025-02-25,2025-02-25,42.62602996826172,-0.0702103907963356,-0.1015906522889686,0.0169568112633181,0.0045305365296803,84096,8.141325864819207e-05,-0.0004459959357079,-0.007076447345938486
TFC,2024-02-27,2024-02-27,31.377376556396484,0.1063643053564262,0.0967605065826049,0.0168753980046699,0.0049765324653883,84798,0.0007624237854286,-0.0010887578301471,0.10245198144061529
TFC,2023-02-28,2023-02-28,39.487422943115234,-0.2658147103128458,-0.3252298652422655,0.0161129742192412,0.0060652902955355,76336,0.0001900718431947,1.2857051492568689e-06,0.015407733850588246
TFC,2022-02-23,2022-02-23,48.82574081420898,-0.0298680208994578,-0.2195618926705405,0.0159229023760465,0.0060640045903862,76682,0.000914571480507,0.0003023317974376,0.008355326895197024
ABT,2026-02-20,2026-02-20,111.51042175292967,-0.0655912666033291,-0.2128987114985917,0.0093894304771677,0.0079014879425346,38980,-0.0003717687558808,-0.0002660461096081,-0.1326285246025798
ABT,2025-02-21,2025-02-21,131.60935974121094,-0.057144970563414,-0.0208334903354155,0.0097611992330486,0.0081675340521427,40159,0.00033092463127,0.0007650127973787,0.14066823592212252
ABT,2024-02-16,2024-02-16,108.99128723144533,-0.0074554243241462,-0.082481887839495,0.0094302746017785,0.0074025212547639,40932,0.0009617509817397,-0.000810926352623,0.1651938643506392
ABT,2023-02-17,2023-02-17,100.00984191894533,-0.078789624129095,0.0256172144922868,0.0084685236200387,0.008213447607387,39204,-0.0002281138689842,-0.0006814845475094,0.028475183332360876
ABT,2022-02-18,2022-02-18,107.5130844116211,0.0436680361241572,-0.0265320886988356,0.0086966374890229,0.0088949321548964,35301,5.866579090976591e-05,0.0005517717775379,-0.05197958061868546
ABT,2021-02-19,2021-02-19,111.59822082519533,-0.0127600239605093,-0.0390723520143906,0.0086379716981132,0.0083431603773584,33920,0.0012907981374794,0.0002377375880471,0.11370286804041085
ABT,2020-02-21,2020-02-21,78.10374450683594,-0.2816466960639877,0.0379717567689803,0.0073471735606337,0.0081054227893113,38246,-0.0001909014098805,-0.0008171965635423,0.053929337978767755
BAX,2026-02-12,2026-02-12,18.69109535217285,-0.0866705981529497,-0.0492389573894305,0.0139907155434608,0.0068032655674723,62470,0.0002524550580613,-0.000236880365917,0.22091960943458222
BAX,2025-02-21,2025-02-21,33.18550109863281,-0.0016698891185349,-0.1006113654076497,0.0137382604853995,0.0070401459333893,70169,0.0008292785663385,0.0002231997579889,0.017914495331026847
BAX,2024-02-08,2024-02-08,38.58695983886719,0.0821929860983416,-0.1052245401538652,0.0129089819190609,0.0068169461754004,71733,0.0004545567262754,-2.330807555945072e-05,0.16037041031180443
BAX,2023-02-09,2023-02-09,37.18097305297852,-0.0239897960031679,0.0884142221899377,0.0124544251927854,0.0068402542509598,61986,0.0015359696515369,-0.0002858459730536,-0.12790968559517568
BAX,2022-02-23,2022-02-23,78.05140686035156,-0.0910368302015746,-0.1352679486946395,0.0109184555412484,0.0071261002240135,56693,0.0002282829981126,-0.0005445674429031,0.06973092904230582
BAX,2021-02-11,2021-02-11,69.89866638183594,0.0135662828029292,0.0745063338280709,0.0106901725431357,0.0076706676669167,53320,0.0011789923337069,-0.0003924963247305,-0.0452501294802411
BAX,2020-03-17,2020-03-17,71.64664459228516,0.1244563202830324,0.0585115179436535,0.0095111802094288,0.0080631639916472,65607,-0.000715665813587,-6.530109792050008e-05,-0.14540976435653719
BAX,2019-02-21,2019-02-21,65.02045440673828,0.0460083772560209,0.0233925786527935,0.0102268460230159,0.0081284650895677,45273,-0.0002782230168482,0.0001005739018985,0.11769121922111969
BAX,2018-02-23,2018-02-23,59.42055130004883,-0.0397176790703523,0.0617511069870135,0.0105050690398642,0.0080278911876691,43598,1.7268987057179885e-07,0.0006007005479642,
CNC,2026-02-17,2026-02-17,41.22999954223633,-0.1229687060663309,0.4123211299720017,0.0167144145997879,0.0072175881226356,63179,0.000344856834961,-0.0001358571978991,0.12441124021843031
CNC,2025-02-18,2025-02-18,55.93000030517578,0.0590023103710795,0.1004827266443746,0.0163695577648268,0.0073534453205347,58340,0.0001640307919254,0.0003818845958946,-0.020330811277780247
CNC,2024-02-20,2024-02-20,79.29000091552734,-0.0177828685310716,-0.0216925362699333,0.0162055269729014,0.0069715607246401,59671,0.0016617067481823,-0.0003093381517643,0.07553611321475562
CNC,2023-02-21,2023-02-21,72.2699966430664,-0.1199667714358074,-0.0978275912996394,0.0145438202247191,0.0072808988764044,55625,0.0005047478239225,3.917337071809423e-05,-0.09353762098453977
CNC,2022-02-22,2022-02-22,81.33000183105469,0.0138939779660314,0.0579121969560094,0.0140390724007965,0.0072417255056864,60759,0.0003846371534525,0.0003493315801177,0.12395555619183196
CNC,2021-02-22,2021-02-22,58.27999877929688,0.0991763709739494,0.2650996036589674,0.013654435247344,0.0068923939255686,61372,0.0004986841883671,0.0012105757437504,-0.1211339899131445
CNC,2020-02-18,2020-02-18,66.70999908447266,-0.2103132809450522,0.0154399459366296,0.0131557510589768,0.0056818181818181,49104,8.811191683915504e-05,-0.0010256577233654,0.18828912402966047
HCA,2026-02-10,2026-02-10,500.3016662597656,0.0608107840209932,-0.1428560100305693,0.0111967871485943,0.0071807228915662,62250,-0.000205645812392,-0.0004098502132764,0.04546714924754136
HCA,2025-02-14,2025-02-14,312.7630310058594,0.0464753348719471,0.2282835375185672,0.0114024329609864,0.0075905731048427,60338,0.0002692388627583,0.0001459864309897,-0.07967240496628536
HCA,2024-02-16,2024-02-16,302.82086181640625,0.0732751349060156,0.0485279709405599,0.0111331940982281,0.0074445866738529,59372,-0.0001130164177936,0.0003871821036538,0.2791447676189094
HCA,2023-02-17,2023-02-17,255.619384765625,-0.0133968693918055,0.0772965004388657,0.0112462105160217,0.0070574045701991,61354,0.00036741001623,0.0002269172732395,0.14181176141409546
HCA,2022-02-18,2022-02-18,234.9798278808593,0.0688112928368838,-0.1593195242641418,0.0108788004997917,0.0068304872969596,60025,0.000179395482731,0.0011207086580473,0.03307414946478682
HCA,2021-02-19,2021-02-19,169.2678985595703,0.063607503050759,0.165514708593355,0.0106994050170607,0.0057097786389122,58321,0.0002673014369967,-0.0012709560931679,0.14286493202374873
HCA,2020-02-20,2020-02-20,140.55966186523438,-0.4681930124217871,-0.2790458848175768,0.0104321035800639,0.0069807347320801,51284,0.0001850486379947,-0.0006075199693384,0.10038236533661049
HCA,2019-02-21,2019-02-21,133.11839294433594,-0.0505702227418077,-0.0945671773661925,0.0102470549420692,0.0075882547014186,51527,-0.0005195170370333,-9.931606594788638e-05,0.017004931430114834
LH,2026-02-24,2026-02-24,285.6264038085937,-0.0711957575085425,-0.0976261741396834,0.012583012932541,0.0066410346032855,45776,0.0010415135047802,0.0003705830985383,0.09405781483816922
LH,2025-02-25,2025-02-25,248.785888671875,-0.0745901482492614,-0.0176789353962162,0.0115414994277608,0.0062704515047471,62037,-0.0005171467686186,-0.0005529775624724,0.060258460670737035
LH,2024-02-26,2024-02-26,209.9280242919922,-0.0090499651725928,-0.070023694848095,0.0120586461963794,0.0068234290672195,68001,-0.000361124171895,0.0002263567972608,0.03572755953634066
LH,2023-02-28,2023-02-28,197.68035888671875,-0.0732787965894723,-0.1116578851085048,0.0124197703682744,0.0065970722699587,67151,0.0004369017697689,-0.0004346997973518,-7.201016924851533e-05
LH,2022-02-25,2022-02-25,225.8388214111328,-0.0007590246674908,-0.0930878149109497,0.0119828685985055,0.0070317720673106,65844,-0.0003068343009097,0.0001411862183665,-0.0423640988724443
LH,2021-02-25,2021-02-25,193.1015014648437,0.0689974002576037,0.1632774138489623,0.0122897028994153,0.006890585848944,67048,0.0036409151592506,0.0010866059770318,0.23254506700857358
LH,2020-02-28,2020-02-28,143.43211364746094,-0.2489610867782834,-0.0021057520733849,0.0086487877401646,0.0058039798719121,69952,-0.0009745173944439,0.0001293678767761,0.05257419065596003
RVTY,2026-02-24,2026-02-24,97.5436782836914,-0.1001844704579379,-0.0073164808339615,0.0087958676477754,0.0061644169387456,41042,-1.935641606739744e-05,7.479140160632572e-05,0.0335991054973559
RVTY,2025-02-25,2025-02-25,115.0733871459961,-0.0703956845431373,-0.2008058265191592,0.0088152240638428,0.0060896255371393,40725,0.0001246233899727,-0.0003237589173744,0.032668801987724594
RVTY,2024-02-27,2024-02-27,104.9853515625,-0.0020826066229477,0.0597172805916004,0.0086906006738701,0.0064133844545137,43035,0.0006352225243408,-0.0012505558821227,0.15472137650996154
RVTY,2023-03-01,2023-03-01,122.4494400024414,0.0607288251557209,-0.0657523480355667,0.0080553781495292,0.0076639403366365,48539,-0.0004120393886847,-9.953512595398725e-05,-0.0676556119331364
RVTY,2022-03-03,2022-03-03,177.1221466064453,-0.0415083653970489,-0.1568471133868837,0.0084674175382139,0.0077634754625905,49720,0.0002436069164324,0.0003543600986676,-0.04191314703231164
RVTY,2021-03-02,2021-03-02,125.96765899658205,0.0059592995701669,0.1121675084473325,0.0082238106217815,0.0074091153639228,65055,0.0002370017383889,-0.0001654711254882,0.004023240179912069
RVTY,2020-02-25,2020-02-25,84.48225402832031,-0.1253648203627153,0.137804068143269,0.0079868088833925,0.007574586489411,58221,-0.0003021095220414,-0.0019080706721808,-0.022152212401479243
RVTY,2019-02-26,2019-02-26,90.93767547607422,0.0191186070621272,-0.0846711612505446,0.008288918405434,0.0094826571615918,59477,-0.0010132445222993,0.000705052293693,0.16437214670221323
RVTY,2018-02-27,2018-02-27,75.32294464111328,-0.0270304188436651,-0.0418524604493854,0.0093021629277333,0.0087776048678987,57191,-0.0002955863199384,3.457169423117315e-05,
RVTY,2017-02-28,2018-01-02,72.28365325927734,0.0836202919394157,0.0224108998145837,0.0095977492476717,0.0087430331736676,56159,-0.0001915676282592,-0.0004852358971211,
RVTY,2016-03-01,2018-01-02,72.28365325927734,0.0836202919394157,0.0224108998145837,0.009789316875931,0.0092282690707887,51689,-0.0007300121397172,-0.0001244804364319,
