ticker,filing_date,start_date,start_price,return_1m,return_3m
AFL,2020-02-21,2020-02-21,44.40300369262695,-0.5014552858806212,-0.3182012496412151
AFL,2019-02-25,2019-02-25,41.327396392822266,0.017769781762124515,0.06782318442707957
AFL,2018-02-23,2018-02-23,36.9616813659668,-0.01551889856039912,0.017504804019038422
AFL,2017-02-24,2018-01-02,36.09086608886719,0.019552047541677497,0.011665358137466386
AIZ,2026-02-19,2026-02-19,222.15773010253903,-0.04535257084993394,0.1495155442946583
AIZ,2025-02-20,2025-02-20,197.19720458984372,0.029157235538687987,-0.0415462788919051
AIZ,2024-02-15,2024-02-15,166.7205810546875,0.0340850432904396,0.017216324065091326
AIZ,2023-02-17,2023-02-17,124.83853149414062,-0.11578249638387872,-0.020556949907705513
AIZ,2022-02-22,2022-02-22,152.96408081054688,0.0884052457072333,0.0854859429562358
AIZ,2021-02-19,2021-02-19,112.83973693847656,0.14143256347307287,0.27280855543528015
AIZ,2020-02-19,2020-02-19,125.41960144042967,-0.4042293818637851,-0.300412348733177
AIZ,2019-02-22,2019-02-22,86.3120346069336,-0.03843803607696605,0.0190156695460153
AIZ,2018-02-14,2018-02-14,76.36518096923828,0.009672069188998211,0.0546934327418489
AIZ,2017-02-14,2018-01-02,84.53499603271484,-0.06217909452841475,-0.07522925413335224
AIZ,2016-02-16,2018-01-02,84.53499603271484,-0.06217909452841475,-0.07522925413335224
AIZ,2015-02-19,2018-01-02,84.53499603271484,-0.06217909452841475,-0.07522925413335224
AMP,2026-02-19,2026-02-19,470.7109069824219,-0.07088880467808656,-0.028554507170686638
AMP,2025-02-20,2025-02-20,532.1174926757812,-0.08940673966098323,-0.052118077408753405
AMP,2024-02-22,2024-02-22,391.609375,0.06652135057155961,0.08980751319175684
AMP,2023-02-23,2023-02-23,323.9541320800781,-0.14052310578409788,-0.13167759567320048
AMP,2022-02-25,2022-02-25,284.4140930175781,0.027512636966866122,-0.08972946606219678
AMP,2021-02-24,2021-02-24,214.5976104736328,-0.019000532499271694,0.09690377519870252
AMP,2020-02-26,2020-02-26,140.5199432373047,-0.2892948453787362,-0.05467322321417423
ERIE,2026-02-23,2026-02-23,262.252685546875,-0.08810704048736395,-0.14498493977305638
ERIE,2025-02-27,2025-02-27,395.8854064941406,0.014025267389397689,-0.11780897758644471
ERIE,2024-02-26,2024-02-26,342.1614074707031,0.14554994695389611,0.10108344270329539
ERIE,2023-03-01,2023-03-01,222.06002807617188,-0.03059666489062063,-0.08167347239998335
ERIE,2022-02-24,2022-02-24,167.77137756347656,-0.014316422867895695,-0.09211614483406871
ERIE,2021-02-25,2021-02-25,223.14996337890625,-0.09343502031815953,-0.20208903557872904
GPN,2026-02-20,2026-02-20,81.88611602783203,-0.13552465452967988,-0.11691155212575222
GPN,2025-02-14,2025-02-14,103.6456527709961,-0.09002474265263638,-0.21808190080811674
GPN,2024-02-14,2024-02-14,135.1484832763672,-0.06373017958153515,-0.21554599585800804
GPN,2023-02-17,2023-02-17,112.09803771972656,-0.11694514784473653,-0.12116868035843664
GPN,2022-02-18,2022-02-18,130.57595825195312,0.004375264244178112,-0.10453271813276566
GPN,2021-02-19,2021-02-19,184.595458984375,0.050880220684218935,0.007529645431905374
GPN,2020-02-21,2020-02-21,193.45982360839844,-0.4314709695870588,-0.13591605623435998
GPN,2019-02-21,2019-02-21,119.6914291381836,0.05836445811643731,0.18963322421731754
GPN,2018-02-23,2018-02-23,108.15968322753906,-0.0003518447797392632,-0.013720253491890322
GPN,2016-07-28,2018-01-02,94.079833984375,0.1208317222480284,0.10917416848535488
KEY,2026-02-23,2026-02-23,20.59996032714844,-0.047299466904289544,0.03633820948876254
KEY,2025-02-21,2025-02-21,15.83669662475586,-0.009303395523781344,-0.06191733339435557
KEY,2024-02-22,2024-02-22,12.746801376342772,0.06266344655352896,0.06266344655352896
KEY,2023-02-22,2023-02-22,15.09659481048584,-0.37341745164080664,-0.4184513927322596
KEY,2022-02-22,2022-02-22,20.4249267578125,-0.07375185646153204,-0.25372445591109305
KEY,2021-02-22,2021-02-22,15.797223091125488,-0.05131470512187186,0.13881666487469135
KEY,2020-02-26,2020-02-26,12.918557167053224,-0.34402084616452777,-0.2707526135403363
